scenario,experiment,hazard_train,lang_train,train_1,train_0,hazard_test,lang_test,test_1,test_0,features,train_auc,train_f1,train_f1_macro,test_auc,test_prec,test_top_prec,test_th_prec,test_rec,test_top_rec,test_th_rec,test_f1,test_top_f1,test_th_top_f1,test_prec_macro,test_top_prec_macro,test_th_prec_macro,test_rec_macro,test_top_rec_macro,test_th_rec_macro,test_f1_macro,test_top_f1_macro,test_th_top_f1_macro,test_prec_micro,test_top_prec_micro,test_th_prec_micro,test_rec_micro,test_top_rec_micro,test_th_rec_micro,test_f1_micro,test_top_f1_micro,test_th_top_f1_micro,test_kappa,test_top_kappa,test_th_kappa,test_youden,prec_0,prec_1,rec_0,rec_1,f1_0,f1_1,f1_macro,accuracy,prec_kappa_0,prec_kappa_1,rec_kappa_0,rec_kappa_1,f1_kappa_0,f1_kappa_1,f1_kappa_macro,accuracy_kappa,prec_youden_0,prec_youden_1,rec_youden_0,rec_youden_1,f1_youden_0,f1_youden_1,f1_youden_macro,accuracy_youden,prec_dummy_0,prec_dummy_1,rec_dummy_0,rec_dummy_1,f1_dummy_0,f1_dummy_1,f1_dummy_macro,accuracy_dummy
(a) Monolingual and Mono-Domain,EN_flood,flood,en,5173,5173,flood,en,8272,8272,XLM-T,1.0,1.0,1.0,0.9591651615854001,0.9202079272254711,1.0,1.0,0.8560203094777563,1.0,0.0,0.8869543433331246,0.9037228724342763,0.4,0.8928082239811388,0.9022903775711442,0.4,0.8908970019342359,0.901051740812379,0.4,0.8907641292040893,0.9009755176594757,0.4,0.8908970019342359,0.9010517408123792,0.4,0.8908970019342359,0.9010517408123792,0.4,0.8908970019342359,0.9010517408123792,0.4,0.781794003868472,0.8021034816247582,0.4,0.42,0.8654085207368064,0.9202079272254711,0.9257736943907157,0.8560203094777563,0.894573915075054,0.8869543433331246,0.8907641292040893,0.8908970019342359,0.9246128247792141,0.8799679303630741,0.8733075435203095,0.9287959381044487,0.8982281628846751,0.9037228724342763,0.9009755176594757,0.9010517408123792,0.914147069802165,0.8912660162219349,0.8881769825918762,0.9165860735009671,0.9009749218223067,0.9037487335359676,0.9023618276791372,0.9023815280464217,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(a) Monolingual and Mono-Domain,EN_quake,earthquake,en,5607,5607,earthquake,en,8611,8611,XLM-T,1.0,1.0,1.0,0.912010873302535,0.8809902038655018,0.9847328244274809,0.8,0.7728486819184763,1.0,0.0,0.8233838540055676,0.8404348078823461,0.45,0.8393366410308063,0.8406125048820644,0.45,0.83422366740216,0.8406108465915689,0.45,0.8335968452149398,0.8406106525926433,0.45,0.83422366740216,0.8406108465915689,0.45,0.83422366740216,0.8406108465915689,0.45,0.83422366740216,0.8406108465915689,0.45,0.6684473348043201,0.6812216931831379,0.45,0.46,0.7976830781961108,0.8809902038655018,0.8955986528858437,0.7728486819184763,0.8438098364243121,0.8233838540055676,0.8335968452149398,0.83422366740216,0.8398609501738122,0.8413640595903166,0.8417140866333759,0.839507606549762,0.8407864973029406,0.8404348078823461,0.8406106525926433,0.8406108465915689,0.8317873303167421,0.8499164877117633,0.853907792358611,0.8273139008245267,0.8427024239298607,0.8384628964867887,0.8405826602083247,0.8406108465915689,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(a) Monolingual and Mono-Domain,ES_quake,earthquake,es,1411,1411,earthquake,es,2507,2507,XLM-T,1.0,1.0,1.0,0.896779165922175,0.7425249169435216,1.0,1.0,0.8915037893897089,1.0,0.0,0.8102229472539425,0.8160896537922753,0.6000000000000001,0.8033981870146749,0.8167277668518766,0.6000000000000001,0.7911846828879139,0.8167132030315117,0.6000000000000001,0.7890618172314936,0.816711096027523,0.6000000000000001,0.7911846828879139,0.8167132030315117,0.6000000000000001,0.7911846828879139,0.8167132030315117,0.6000000000000001,0.7911846828879139,0.8167132030315118,0.6000000000000001,0.5823693657758278,0.6334264060630235,0.6000000000000001,0.63,0.8642714570858283,0.7425249169435216,0.6908655763861189,0.8915037893897089,0.7679006872090446,0.8102229472539425,0.7890618172314936,0.7911846828879139,0.8145800316957211,0.8188755020080322,0.8201037096130833,0.8133226964499402,0.8173325382627707,0.8160896537922753,0.816711096027523,0.8167132030315117,0.8030418250950571,0.8343120805369127,0.8424411647387315,0.7933785400877543,0.8222698072805139,0.8133306072377836,0.8178002072591488,0.8179098524132429,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(a) Monolingual and Mono-Domain,IT_quake,earthquake,it,760,760,earthquake,it,698,698,XLM-T,1.0,1.0,1.0,0.7880497697063243,0.5714285714285714,1.0,0.9500000000000001,0.9283667621776505,1.0,0.0,0.7074235807860261,0.7304347826086957,0.6000000000000001,0.6902944383860414,0.7503586800573888,0.30000000000000004,0.6160458452722063,0.7270773638968482,0.65,0.5745451237263464,0.7269057004268351,0.65,0.6160458452722063,0.7270773638968482,0.65,0.6160458452722063,0.7270773638968482,0.65,0.6160458452722063,0.7270773638968482,0.65,0.2320916905444126,0.45415472779369626,0.65,0.65,0.8091603053435115,0.5714285714285714,0.3037249283667622,0.9283667621776505,0.44166666666666665,0.7074235807860261,0.5745451237263464,0.6160458452722063,0.7162346521145976,0.7390648567119156,0.7521489971346705,0.7020057306590258,0.7337526205450735,0.7200587803085966,0.7269057004268351,0.7270773638968482,0.7162346521145976,0.7390648567119156,0.7521489971346705,0.7020057306590258,0.7337526205450735,0.7200587803085966,0.7269057004268351,0.7270773638968482,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,EN_expl,earthquake_flood,en,25831,25831,explosion,en,4415,4641,XLM-T,1.0,1.0,1.0,0.9834950096425015,0.973893012541592,1.0,1.0,0.8618346545866364,1.0,0.0,0.9144436433549626,0.9392378990731205,0.4,0.9277117033964515,0.9416992226445724,0.4,0.9199283163043073,0.941077373540234,0.4,0.9208581853138449,0.9412929066474105,0.4,0.9213780918727915,0.9413648409893993,0.4,0.9213780918727915,0.9413648409893993,0.4,0.9213780918727915,0.9413648409893993,0.4,0.8422161514257771,0.88259768243061,0.4,0.4,0.881530394251311,0.973893012541592,0.978021978021978,0.8618346545866364,0.9272727272727272,0.9144436433549626,0.9208581853138449,0.9213780918727915,0.9342772612003382,0.9491211840888066,0.9525964231846584,0.9295583238958097,0.9433479142217005,0.9392378990731205,0.9412929066474105,0.9413648409893993,0.9342772612003382,0.9491211840888066,0.9525964231846584,0.9295583238958097,0.9433479142217005,0.9392378990731205,0.9412929066474105,0.9413648409893993,0.5124779151943463,0.0,1.0,0.0,0.6776666423304374,0.0,0.3388333211652187,0.5124779151943463
(b) Monolingual and Cross-Domain,EN_flood,explosion_earthquake,en,17209,17209,flood,en,8272,8272,XLM-T,1.0,1.0,1.0,0.9475895151175321,0.9056261343012704,1.0,1.0,0.8445357833655706,1.0,0.0,0.8740147629175528,0.8824024024024024,0.45,0.879993135100805,0.881711615746944,0.45,0.8782640232108316,0.8816489361702128,0.45,0.8781253793537593,0.8816440774635202,0.45,0.8782640232108317,0.8816489361702128,0.45,0.8782640232108317,0.8816489361702128,0.45,0.8782640232108317,0.8816489361702128,0.45,0.7565280464216635,0.7632978723404256,0.45,0.45,0.8543601359003398,0.9056261343012704,0.9119922630560928,0.8445357833655706,0.882235995789966,0.8740147629175528,0.8781253793537593,0.8782640232108317,0.8866029879990204,0.8768202434948675,0.8752417794970987,0.8880560928433269,0.8808857525246381,0.8824024024024024,0.8816440774635202,0.8816489361702128,0.8866029879990204,0.8768202434948675,0.8752417794970987,0.8880560928433269,0.8808857525246381,0.8824024024024024,0.8816440774635202,0.8816489361702128,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,EN_quake,explosion_flood,en,17860,17860,earthquake,en,8611,8611,XLM-T,1.0,0.9999720052630106,0.9999720044792614,0.9472050391398729,0.8380024360535931,0.9720176730486009,0.9500000000000001,0.9587736615956335,1.0,0.0,0.8943291989384173,0.8943291989384173,0.5,0.8949170931964031,0.8949170931964031,0.5,0.8867146672860295,0.8876437115317617,0.55,0.8861233630009024,0.8873172366394432,0.55,0.8867146672860295,0.8876437115317617,0.55,0.8867146672860295,0.8876437115317617,0.55,0.8867146672860295,0.8876437115317617,0.55,0.773429334572059,0.7752874230635234,0.55,0.58,0.9518317503392131,0.8380024360535931,0.8146556729764255,0.9587736615956335,0.8779175270633877,0.8943291989384173,0.8861233630009024,0.8867146672860295,0.9344091618948465,0.8499685468651709,0.8338172105446522,0.9414702125188712,0.881251917766186,0.8933825555127003,0.8873172366394432,0.8876437115317617,0.9252669039145908,0.8577079324353218,0.8454302636163047,0.9317152479386831,0.88354875902664,0.8931811856387422,0.8883649723326911,0.888572755777494,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,ES_expl,earthquake,es,2091,2091,explosion,es,747,747,XLM-T,1.0,1.0,1.0,0.8654053966871502,0.8185840707964602,1.0,0.9,0.7429718875502008,1.0,0.0,0.7789473684210527,0.7920546244568589,0.4,0.7916449765747007,0.7916449765747007,0.5,0.7891566265060241,0.7891566265060241,0.45,0.7887059298919084,0.7891293233507204,0.45,0.7891566265060241,0.7891566265060241,0.45,0.7891566265060241,0.7891566265060241,0.45,0.7891566265060241,0.7891566265060241,0.45,0.5783132530120482,0.5783132530120482,0.45,0.48,0.7647058823529411,0.8185840707964602,0.8353413654618473,0.7429718875502008,0.7984644913627639,0.7789473684210527,0.7887059298919084,0.7891566265060241,0.7958904109589041,0.7827225130890052,0.7777777777777778,0.8005354752342704,0.7867298578199052,0.7915287888815354,0.7891293233507204,0.7891566265060241,0.7782002534854245,0.8113475177304964,0.821954484605087,0.7657295850066934,0.7994791666666666,0.7878787878787878,0.7936789772727273,0.7938420348058902,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,ES_quake,explosion,es,75,75,earthquake,es,2507,2507,XLM-T,1.0,1.0,1.0,0.878756792508698,0.6328186338654802,1.0,0.8500000000000001,0.9644994016753091,1.0,0.0,0.7642225031605562,0.8015509340853014,0.55,0.7791083948874761,0.8037924938338639,0.6000000000000001,0.7024331870761866,0.8019545273234943,0.6000000000000001,0.6804896299586565,0.801654526216079,0.6000000000000001,0.7024331870761866,0.8019545273234943,0.6000000000000001,0.7024331870761866,0.8019545273234943,0.6000000000000001,0.7024331870761866,0.8019545273234943,0.6000000000000001,0.40486637415237337,0.6039090546469884,0.6000000000000001,0.61,0.9253981559094719,0.6328186338654802,0.44036697247706424,0.9644994016753091,0.5967567567567568,0.7642225031605562,0.6804896299586565,0.7024331870761866,0.7801628423390081,0.8274221453287197,0.8408456322297567,0.7630634224172318,0.8093684008446919,0.7939406515874663,0.801654526216079,0.8019545273234943,0.7801628423390081,0.8274221453287197,0.8408456322297567,0.7630634224172318,0.8093684008446919,0.7939406515874663,0.801654526216079,0.8019545273234943,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,IT_flood,earthquake,it,1057,1057,flood,it,1759,1759,XLM-T,1.0,1.0,1.0,0.902811206300029,0.7207327971403038,1.0,0.9,0.9169982944855031,1.0,0.0,0.8071053289967475,0.8318881118881118,0.55,0.8033351485701519,0.8295103066100001,0.55,0.7808413871517907,0.8291642978965321,0.55,0.7767017266898841,0.8291194387813862,0.55,0.7808413871517907,0.8291642978965321,0.55,0.7808413871517907,0.8291642978965321,0.55,0.7808413871517906,0.8291642978965322,0.55,0.5616827743035816,0.6583285957930642,0.55,0.57,0.8859375,0.7207327971403038,0.6446844798180784,0.9169982944855031,0.7462981243830208,0.8071053289967475,0.7767017266898841,0.7808413871517907,0.8401880141010576,0.8188325991189427,0.8129619101762365,0.8453666856168277,0.8263507656746605,0.8318881118881118,0.8291194387813862,0.8291642978965321,0.8143164693218514,0.8518072289156626,0.8601478112563957,0.8038658328595794,0.8366049212054187,0.8271424393097397,0.8318736802575792,0.8320068220579875,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
